TriggerMethod,EventNumber,EventTime,Order,EventType,Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Channel ,Acceleration (m/s²),Duration (msec),DeltaV (m/s),Temperature (°C),RH (%RH),Pressure (mbar),Est. Altitude (m),GPSStatus,GPSFixTime,Lattitude,Longitude,Speed (km/h),Heading
1,3224,01/22/2016 11:50:35 ,0,2,1,3.03E-01,0.00E+00,-1.21E-04,2,3.41E-01,0.00E+00,-1.36E-04,3,3.90E-01,0.00E+00,1.56E-04,4,4.20E-01,0.00E+00,1.68E-04,5,3.98E-01,0.00E+00,-1.59E-04,6,3.34E-01,0.00E+00,-1.34E-04,Resultant,4.33E-01,0.00E+00,1.73E-04,20.54688,54.125,1007,52,,,,,,
1,3225,01/22/2016 12:10:35 ,0,2,1,3.01E-01,0.00E+00,-1.20E-04,2,4.41E-01,0.00E+00,1.76E-04,3,3.37E-01,0.00E+00,1.35E-04,4,4.24E-01,0.00E+00,1.70E-04,5,3.93E-01,0.00E+00,-1.57E-04,6,3.08E-01,0.00E+00,1.23E-04,Resultant,5.25E-01,0.00E+00,2.10E-04,20.54688,54.0625,1007,52,,,,,,
1,3226,01/22/2016 12:14:35 ,0,2,1,3.08E-01,0.00E+00,-1.23E-04,2,4.34E-01,0.00E+00,-1.74E-04,3,3.87E-01,0.00E+00,1.55E-04,4,4.37E-01,0.00E+00,1.75E-04,5,4.06E-01,0.00E+00,-1.62E-04,6,3.39E-01,0.00E+00,-1.36E-04,Resultant,5.45E-01,0.00E+00,2.18E-04,20.54688,54.125,1007,52,,,,,,
1,3227,01/22/2016 12:22:35 ,0,2,1,3.00E-01,0.00E+00,1.20E-04,2,3.35E-01,0.00E+00,-1.34E-04,3,2.76E-01,0.00E+00,1.10E-04,4,4.86E-01,0.00E+00,1.94E-04,5,4.46E-01,0.00E+00,1.78E-04,6,3.40E-01,0.00E+00,1.36E-04,Resultant,3.70E-01,0.00E+00,1.48E-04,20.54688,54.15625,1007.2,50,,,,,,
1,3228,01/22/2016 12:28:35 ,0,2,1,3.07E-01,0.00E+00,1.23E-04,2,4.27E-01,0.00E+00,-1.71E-04,3,4.53E-01,0.00E+00,1.81E-04,4,3.44E-01,0.00E+00,1.38E-04,5,3.33E-01,0.00E+00,1.33E-04,6,4.07E-01,0.00E+00,1.63E-04,Resultant,5.53E-01,0.00E+00,2.21E-04,20.54688,54.125,1007,52,,,,,,
1,3229,01/22/2016 12:30:35 ,0,2,1,3.30E-01,0.00E+00,1.32E-04,2,4.04E-01,0.00E+00,-1.62E-04,3,3.19E-01,0.00E+00,-1.28E-04,4,3.32E-01,0.00E+00,1.33E-04,5,4.02E-01,0.00E+00,-1.61E-04,6,3.00E-01,0.00E+00,-1.20E-04,Resultant,4.55E-01,0.00E+00,1.82E-04,20.54688,54.09375,1007.2,50,,,,,,
1,3230,01/22/2016 12:42:35 ,0,2,1,3.11E-01,0.00E+00,-1.24E-04,2,3.38E-01,0.00E+00,-1.35E-04,3,3.37E-01,0.00E+00,1.35E-04,4,4.56E-01,0.00E+00,1.83E-04,5,4.53E-01,0.00E+00,1.81E-04,6,3.59E-01,0.00E+00,-1.43E-04,Resultant,4.98E-01,0.00E+00,1.99E-04,20.54688,54.0625,1006.9,53,,,,,,
1,3231,01/22/2016 12:44:35 ,0,2,1,2.72E-01,0.00E+00,-1.09E-04,2,4.29E-01,0.00E+00,1.72E-04,3,2.78E-01,0.00E+00,1.11E-04,4,4.45E-01,0.00E+00,1.78E-04,5,4.23E-01,0.00E+00,-1.69E-04,6,3.14E-01,0.00E+00,1.25E-04,Resultant,4.61E-01,0.00E+00,1.84E-04,20.54688,54.09375,1007.2,50,,,,,,
1,3232,01/22/2016 12:46:35 ,0,2,1,2.73E-01,0.00E+00,1.09E-04,2,3.43E-01,0.00E+00,1.37E-04,3,3.99E-01,0.00E+00,1.60E-04,4,4.22E-01,0.00E+00,-1.69E-04,5,6.79E-01,0.00E+00,-2.72E-04,6,2.71E-01,0.00E+00,-1.08E-04,Resultant,4.86E-01,0.00E+00,1.94E-04,20.54688,54.0625,1007.1,51,,,,,,
1,3233,01/22/2016 12:48:35 ,0,2,1,3.14E-01,0.00E+00,-1.26E-04,2,4.39E-01,0.00E+00,1.76E-04,3,2.98E-01,0.00E+00,1.19E-04,4,4.48E-01,0.00E+00,1.79E-04,5,3.36E-01,0.00E+00,-1.34E-04,6,2.71E-01,0.00E+00,1.08E-04,Resultant,5.23E-01,0.00E+00,2.09E-04,20.54688,54.0625,1007.1,51,,,,,,
1,3234,01/22/2016 01:02:35 ,0,2,1,4.85E-01,0.00E+00,-1.94E-04,2,4.27E-01,0.00E+00,1.71E-04,3,3.37E-01,0.00E+00,1.35E-04,4,4.44E-01,0.00E+00,1.78E-04,5,3.73E-01,0.00E+00,1.49E-04,6,3.06E-01,0.00E+00,-1.22E-04,Resultant,7.12E-01,0.00E+00,2.85E-04,20.54688,54.03125,1007.1,51,,,,,,
1,3235,01/22/2016 01:06:35 ,0,2,1,3.92E-01,0.00E+00,-1.57E-04,2,5.40E-01,0.00E+00,2.16E-04,3,3.90E-01,0.00E+00,1.56E-04,4,3.61E-01,0.00E+00,-1.45E-04,5,3.91E-01,0.00E+00,-1.56E-04,6,3.34E-01,0.00E+00,-1.33E-04,Resultant,6.15E-01,0.00E+00,2.46E-04,20.54688,54.0625,1007,52,,,,,,
1,3236,01/22/2016 01:10:35 ,0,2,1,3.40E-01,0.00E+00,1.36E-04,2,3.41E-01,0.00E+00,-1.36E-04,3,3.94E-01,0.00E+00,1.58E-04,4,4.21E-01,0.00E+00,1.69E-04,5,3.70E-01,0.00E+00,1.48E-04,6,3.90E-01,0.00E+00,-1.56E-04,Resultant,5.16E-01,0.00E+00,2.06E-04,20.54688,54.00391,1006.8,54,,,,,,
1,3237,01/22/2016 01:14:35 ,0,2,1,3.43E-01,0.00E+00,-1.37E-04,2,5.03E-01,0.00E+00,-2.01E-04,3,3.89E-01,0.00E+00,1.55E-04,4,3.40E-01,0.00E+00,-1.36E-04,5,3.63E-01,0.00E+00,-1.45E-04,6,3.50E-01,0.00E+00,-1.40E-04,Resultant,5.55E-01,0.00E+00,2.22E-04,20.54688,54.00391,1007,52,,,,,,
1,3238,01/22/2016 01:18:35 ,0,2,1,3.38E-01,0.00E+00,-1.35E-04,2,4.76E-01,0.00E+00,-1.90E-04,3,2.78E-01,0.00E+00,1.11E-04,4,4.72E-01,0.00E+00,-1.89E-04,5,3.91E-01,0.00E+00,-1.56E-04,6,3.73E-01,0.00E+00,-1.49E-04,Resultant,6.01E-01,0.00E+00,2.40E-04,20.54688,53.97266,1006.9,53,,,,,,
1,3239,01/22/2016 01:28:35 ,0,2,1,3.01E-01,0.00E+00,1.21E-04,2,3.66E-01,0.00E+00,1.46E-04,3,3.90E-01,0.00E+00,1.56E-04,4,4.78E-01,0.00E+00,-1.91E-04,5,3.62E-01,0.00E+00,-1.45E-04,6,3.15E-01,0.00E+00,1.26E-04,Resultant,4.45E-01,0.00E+00,1.78E-04,20.54688,53.94141,1006.8,54,,,,,,
1,3240,01/22/2016 01:30:35 ,0,2,1,3.48E-01,0.00E+00,1.39E-04,2,3.15E-01,0.00E+00,1.26E-04,3,4.06E-01,0.00E+00,1.62E-04,4,4.26E-01,0.00E+00,-1.70E-04,5,4.36E-01,0.00E+00,1.74E-04,6,3.22E-01,0.00E+00,-1.29E-04,Resultant,4.72E-01,0.00E+00,1.89E-04,20.54688,53.94141,1007,52,,,,,,
1,3241,01/22/2016 01:48:35 ,0,2,1,3.25E-01,0.00E+00,-1.30E-04,2,3.94E-01,0.00E+00,1.57E-04,3,4.04E-01,0.00E+00,1.62E-04,4,4.21E-01,0.00E+00,-1.68E-04,5,4.00E-01,0.00E+00,-1.60E-04,6,4.03E-01,0.00E+00,-1.61E-04,Resultant,4.67E-01,0.00E+00,1.87E-04,20.54688,53.97266,1007.2,50,,,,,,
1,3242,01/22/2016 01:50:35 ,0,2,1,2.76E-01,0.00E+00,-1.10E-04,2,3.62E-01,0.00E+00,1.45E-04,3,4.61E-01,0.00E+00,1.84E-04,4,4.37E-01,0.00E+00,1.75E-04,5,3.73E-01,0.00E+00,1.49E-04,6,3.34E-01,0.00E+00,-1.34E-04,Resultant,5.36E-01,0.00E+00,2.14E-04,20.54688,54.00391,1006.8,54,,,,,,
1,3243,01/22/2016 01:54:35 ,0,2,1,3.00E-01,0.00E+00,-1.20E-04,2,3.43E-01,0.00E+00,-1.37E-04,3,3.41E-01,0.00E+00,1.36E-04,4,4.07E-01,0.00E+00,1.63E-04,5,4.17E-01,0.00E+00,-1.67E-04,6,3.91E-01,0.00E+00,-1.56E-04,Resultant,4.17E-01,0.00E+00,1.67E-04,20.54688,53.94141,1007,52,,,,,,
1,3244,01/22/2016 02:00:35 ,0,2,1,3.99E-01,0.00E+00,-1.59E-04,2,3.77E-01,0.00E+00,1.51E-04,3,3.81E-01,0.00E+00,1.52E-04,4,4.24E-01,0.00E+00,-1.70E-04,5,3.79E-01,0.00E+00,1.52E-04,6,3.36E-01,0.00E+00,-1.35E-04,Resultant,5.48E-01,0.00E+00,2.19E-04,20.54688,53.97266,1007.2,50,,,,,,
1,3245,01/22/2016 02:04:35 ,0,2,1,3.51E-01,0.00E+00,-1.40E-04,2,3.35E-01,0.00E+00,-1.34E-04,3,3.40E-01,0.00E+00,1.36E-04,4,4.18E-01,0.00E+00,1.67E-04,5,3.67E-01,0.00E+00,1.47E-04,6,3.27E-01,0.00E+00,1.31E-04,Resultant,5.24E-01,0.00E+00,2.10E-04,20.54688,53.94141,1007.1,51,,,,,,
1,3246,01/22/2016 02:06:35 ,0,2,1,2.84E-01,0.00E+00,1.13E-04,2,4.02E-01,0.00E+00,1.61E-04,3,3.84E-01,0.00E+00,1.53E-04,4,4.28E-01,0.00E+00,1.71E-04,5,3.70E-01,0.00E+00,1.48E-04,6,3.17E-01,0.00E+00,1.27E-04,Resultant,4.79E-01,0.00E+00,1.92E-04,20.58984,53.94531,1007.2,50,,,,,,
1,3247,01/22/2016 02:20:35 ,0,2,1,3.34E-01,0.00E+00,-1.34E-04,2,3.72E-01,0.00E+00,1.49E-04,3,3.30E-01,0.00E+00,1.32E-04,4,4.53E-01,0.00E+00,1.81E-04,5,4.40E-01,0.00E+00,-1.76E-04,6,3.34E-01,0.00E+00,1.34E-04,Resultant,5.16E-01,0.00E+00,2.06E-04,20.58984,54.03906,1007.1,51,,,,,,
1,3248,01/22/2016 02:24:35 ,0,2,1,3.21E-01,0.00E+00,-1.29E-04,2,4.87E-01,0.00E+00,-1.95E-04,3,4.44E-01,0.00E+00,1.78E-04,4,4.31E-01,0.00E+00,1.72E-04,5,3.65E-01,0.00E+00,1.46E-04,6,3.67E-01,0.00E+00,-1.47E-04,Resultant,5.74E-01,0.00E+00,2.30E-04,20.54688,54.0625,1007.4,49,,,,,,
1,3249,01/22/2016 02:30:35 ,0,2,1,3.16E-01,0.00E+00,-1.26E-04,2,3.66E-01,0.00E+00,-1.46E-04,3,4.43E-01,0.00E+00,1.77E-04,4,4.33E-01,0.00E+00,-1.73E-04,5,4.03E-01,0.00E+00,-1.61E-04,6,3.86E-01,0.00E+00,-1.54E-04,Resultant,5.76E-01,0.00E+00,2.30E-04,20.58984,54.07031,1007,52,,,,,,
1,3250,01/22/2016 02:34:35 ,0,2,1,3.66E-01,0.00E+00,-1.46E-04,2,3.93E-01,0.00E+00,-1.57E-04,3,3.29E-01,0.00E+00,1.31E-04,4,4.54E-01,0.00E+00,1.81E-04,5,3.89E-01,0.00E+00,-1.55E-04,6,3.09E-01,0.00E+00,1.24E-04,Resultant,4.39E-01,0.00E+00,1.76E-04,20.54688,54.09375,1007.1,51,,,,,,
1,3251,01/22/2016 02:36:35 ,0,2,1,3.02E-01,0.00E+00,1.21E-04,2,3.53E-01,0.00E+00,1.41E-04,3,4.54E-01,0.00E+00,1.82E-04,4,4.36E-01,0.00E+00,-1.74E-04,5,3.78E-01,0.00E+00,1.51E-04,6,3.25E-01,0.00E+00,-1.30E-04,Resultant,4.63E-01,0.00E+00,1.85E-04,20.58984,54.13281,1007.4,49,,,,,,
1,3252,01/22/2016 02:38:35 ,0,2,1,3.00E-01,0.00E+00,1.20E-04,2,4.64E-01,0.00E+00,-1.86E-04,3,3.28E-01,0.00E+00,1.31E-04,4,3.30E-01,0.00E+00,-1.32E-04,5,3.71E-01,0.00E+00,1.49E-04,6,3.68E-01,0.00E+00,1.47E-04,Resultant,5.53E-01,0.00E+00,2.21E-04,20.54688,54.15625,1007.3,50,,,,,,
1,3253,01/22/2016 02:42:35 ,0,2,1,3.05E-01,0.00E+00,-1.22E-04,2,3.63E-01,0.00E+00,1.45E-04,3,3.83E-01,0.00E+00,1.53E-04,4,4.04E-01,0.00E+00,1.62E-04,5,4.15E-01,0.00E+00,-1.66E-04,6,3.45E-01,0.00E+00,-1.38E-04,Resultant,4.39E-01,0.00E+00,1.75E-04,20.58984,54.16406,1007.4,49,,,,,,
1,3254,01/22/2016 02:44:35 ,0,2,1,3.10E-01,0.00E+00,1.24E-04,2,3.43E-01,0.00E+00,-1.37E-04,3,3.33E-01,0.00E+00,1.33E-04,4,4.26E-01,0.00E+00,1.71E-04,5,3.80E-01,0.00E+00,1.52E-04,6,3.17E-01,0.00E+00,-1.27E-04,Resultant,3.86E-01,0.00E+00,1.54E-04,20.58984,54.13281,1007.3,50,,,,,,
1,3255,01/22/2016 03:08:35 ,0,2,1,3.30E-01,0.00E+00,-1.32E-04,2,3.13E-01,0.00E+00,1.25E-04,3,4.03E-01,0.00E+00,1.61E-04,4,4.18E-01,0.00E+00,1.67E-04,5,3.69E-01,0.00E+00,1.48E-04,6,3.88E-01,0.00E+00,1.55E-04,Resultant,4.33E-01,0.00E+00,1.73E-04,20.58984,54.07031,1007.5,48,,,,,,
1,3256,01/22/2016 03:12:35 ,0,2,1,3.07E-01,0.00E+00,1.23E-04,2,3.05E-01,0.00E+00,1.22E-04,3,3.19E-01,0.00E+00,1.28E-04,4,4.49E-01,0.00E+00,1.79E-04,5,3.76E-01,0.00E+00,1.50E-04,6,3.54E-01,0.00E+00,1.42E-04,Resultant,5.05E-01,0.00E+00,2.02E-04,20.58984,54.07031,1007.7,46,,,,,,
1,3257,01/22/2016 03:14:35 ,0,2,1,3.79E-01,0.00E+00,1.52E-04,2,4.00E-01,0.00E+00,1.60E-04,3,3.35E-01,0.00E+00,1.34E-04,4,4.29E-01,0.00E+00,1.72E-04,5,3.72E-01,0.00E+00,1.49E-04,6,3.67E-01,0.00E+00,-1.47E-04,Resultant,4.50E-01,0.00E+00,1.80E-04,20.58984,54.19531,1007.6,47,,,,,,
1,3258,01/22/2016 03:18:35 ,0,2,1,2.74E-01,0.00E+00,-1.10E-04,2,3.98E-01,0.00E+00,-1.59E-04,3,3.28E-01,0.00E+00,1.31E-04,4,4.92E-01,0.00E+00,1.97E-04,5,3.99E-01,0.00E+00,-1.60E-04,6,3.26E-01,0.00E+00,-1.30E-04,Resultant,4.91E-01,0.00E+00,1.96E-04,20.58984,54.16406,1007.5,48,,,,,,
1,3259,01/22/2016 03:20:35 ,0,2,1,3.48E-01,0.00E+00,1.39E-04,2,3.36E-01,0.00E+00,1.35E-04,3,4.03E-01,0.00E+00,1.61E-04,4,4.15E-01,0.00E+00,1.66E-04,5,3.98E-01,0.00E+00,-1.59E-04,6,3.13E-01,0.00E+00,-1.25E-04,Resultant,4.57E-01,0.00E+00,1.83E-04,20.58984,54.19531,1007.7,46,,,,,,
1,3260,01/22/2016 03:24:35 ,0,2,1,3.37E-01,0.00E+00,-1.35E-04,2,4.18E-01,0.00E+00,1.67E-04,3,3.57E-01,0.00E+00,1.43E-04,4,4.40E-01,0.00E+00,1.76E-04,5,4.36E-01,0.00E+00,1.74E-04,6,4.06E-01,0.00E+00,-1.62E-04,Resultant,4.95E-01,0.00E+00,1.98E-04,20.58984,54.25391,1007.5,48,,,,,,
1,3261,01/22/2016 03:36:35 ,0,2,1,2.73E-01,0.00E+00,-1.09E-04,2,3.18E-01,0.00E+00,1.27E-04,3,2.83E-01,0.00E+00,1.13E-04,4,4.83E-01,0.00E+00,1.93E-04,5,3.82E-01,0.00E+00,-1.53E-04,6,3.67E-01,0.00E+00,-1.47E-04,Resultant,3.90E-01,0.00E+00,1.56E-04,20.58984,55.85938,1007.7,46,,,,,,
1,3262,01/22/2016 03:44:35 ,0,2,1,3.36E-01,0.00E+00,1.34E-04,2,3.99E-01,0.00E+00,-1.60E-04,3,3.18E-01,0.00E+00,-1.27E-04,4,4.24E-01,0.00E+00,1.70E-04,5,4.16E-01,0.00E+00,-1.67E-04,6,3.44E-01,0.00E+00,-1.38E-04,Resultant,5.11E-01,0.00E+00,2.04E-04,20.54688,54.96094,1007.7,46,,,,,,
1,3263,01/22/2016 03:48:35 ,0,2,1,3.15E-01,0.00E+00,-1.26E-04,2,3.08E-01,0.00E+00,1.23E-04,3,3.88E-01,0.00E+00,1.55E-04,4,4.22E-01,0.00E+00,1.69E-04,5,3.52E-01,0.00E+00,-1.41E-04,6,3.36E-01,0.00E+00,-1.34E-04,Resultant,4.54E-01,0.00E+00,1.82E-04,20.54688,54.375,1007.6,47,,,,,,
1,3264,01/22/2016 03:50:35 ,0,2,1,3.15E-01,0.00E+00,-1.26E-04,2,3.89E-01,0.00E+00,1.56E-04,3,3.94E-01,0.00E+00,1.58E-04,4,4.00E-01,0.00E+00,1.60E-04,5,4.12E-01,0.00E+00,-1.65E-04,6,3.37E-01,0.00E+00,-1.35E-04,Resultant,4.24E-01,0.00E+00,1.70E-04,20.54688,54.15625,1008.1,43,,,,,,
1,3265,01/22/2016 03:52:35 ,0,2,1,2.99E-01,0.00E+00,1.20E-04,2,3.46E-01,0.00E+00,1.38E-04,3,2.63E-01,0.00E+00,1.05E-04,4,4.55E-01,0.00E+00,1.82E-04,5,3.99E-01,0.00E+00,1.60E-04,6,3.04E-01,0.00E+00,-1.21E-04,Resultant,4.00E-01,0.00E+00,1.60E-04,20.54688,53.87891,1007.9,45,,,,,,
1,3266,01/22/2016 03:54:35 ,0,2,1,3.47E-01,0.00E+00,-1.39E-04,2,3.64E-01,0.00E+00,1.46E-04,3,3.79E-01,0.00E+00,1.52E-04,4,4.36E-01,0.00E+00,1.74E-04,5,4.40E-01,0.00E+00,1.76E-04,6,3.31E-01,0.00E+00,1.33E-04,Resultant,4.42E-01,0.00E+00,1.77E-04,20.54688,53.59766,1007.7,46,,,,,,
1,3267,01/22/2016 03:58:35 ,0,2,1,2.88E-01,0.00E+00,-1.15E-04,2,3.65E-01,0.00E+00,1.46E-04,3,2.90E-01,0.00E+00,1.16E-04,4,4.33E-01,0.00E+00,1.73E-04,5,3.12E-01,0.00E+00,-1.25E-04,6,3.15E-01,0.00E+00,-1.26E-04,Resultant,4.84E-01,0.00E+00,1.94E-04,20.54688,53.25781,1007.8,45,,,,,,
1,3268,01/22/2016 04:00:35 ,0,2,1,3.50E-01,0.00E+00,-1.40E-04,2,5.17E-01,0.00E+00,-2.07E-04,3,3.99E-01,0.00E+00,1.60E-04,4,4.03E-01,0.00E+00,-1.61E-04,5,3.99E-01,0.00E+00,-1.59E-04,6,3.32E-01,0.00E+00,-1.33E-04,Resultant,5.47E-01,0.00E+00,2.19E-04,20.54688,53.16406,1007.9,45,,,,,,
1,3269,01/22/2016 04:02:35 ,0,2,1,3.32E-01,0.00E+00,-1.33E-04,2,4.81E-01,0.00E+00,-1.93E-04,3,3.28E-01,0.00E+00,1.31E-04,4,4.10E-01,0.00E+00,-1.64E-04,5,3.79E-01,0.00E+00,1.52E-04,6,3.73E-01,0.00E+00,-1.49E-04,Resultant,5.67E-01,0.00E+00,2.27E-04,20.58984,52.91797,1008.2,42,,,,,,
1,3270,01/22/2016 04:08:35 ,0,2,1,3.65E-01,0.00E+00,-1.46E-04,2,3.21E-01,0.00E+00,1.28E-04,3,3.84E-01,0.00E+00,1.54E-04,4,4.54E-01,0.00E+00,-1.82E-04,5,3.96E-01,0.00E+00,1.59E-04,6,3.23E-01,0.00E+00,-1.29E-04,Resultant,5.07E-01,0.00E+00,2.03E-04,20.54688,52.57031,1007.7,46,,,,,,
1,3271,01/22/2016 04:26:35 ,0,2,1,3.47E-01,0.00E+00,1.39E-04,2,3.63E-01,0.00E+00,1.45E-04,3,4.38E-01,0.00E+00,1.75E-04,4,4.40E-01,0.00E+00,1.76E-04,5,3.84E-01,0.00E+00,-1.54E-04,6,3.25E-01,0.00E+00,-1.30E-04,Resultant,4.55E-01,0.00E+00,1.82E-04,20.54688,52.50781,1008,44,,,,,,
1,3272,01/22/2016 04:32:35 ,0,2,1,3.13E-01,0.00E+00,-1.25E-04,2,3.52E-01,0.00E+00,-1.41E-04,3,3.21E-01,0.00E+00,1.29E-04,4,4.67E-01,0.00E+00,1.87E-04,5,3.42E-01,0.00E+00,-1.37E-04,6,3.02E-01,0.00E+00,-1.21E-04,Resultant,4.20E-01,0.00E+00,1.68E-04,20.54688,52.69531,1007.9,45,,,,,,
1,3273,01/22/2016 04:46:35 ,0,2,1,3.38E-01,0.00E+00,1.35E-04,2,4.56E-01,0.00E+00,1.82E-04,3,3.81E-01,0.00E+00,1.52E-04,4,3.60E-01,0.00E+00,-1.44E-04,5,3.05E-01,0.00E+00,1.22E-04,6,3.15E-01,0.00E+00,1.26E-04,Resultant,5.52E-01,0.00E+00,2.21E-04,20.58984,53.04297,1008,44,,,,,,
1,3274,01/22/2016 04:48:35 ,0,2,1,3.38E-01,0.00E+00,-1.35E-04,2,5.03E-01,0.00E+00,-2.01E-04,3,3.32E-01,0.00E+00,1.33E-04,4,4.08E-01,0.00E+00,-1.63E-04,5,4.00E-01,0.00E+00,-1.60E-04,6,4.02E-01,0.00E+00,-1.61E-04,Resultant,5.14E-01,0.00E+00,2.05E-04,20.58984,53.07422,1008.2,42,,,,,,
1,3275,01/22/2016 04:54:35 ,0,2,1,2.95E-01,0.00E+00,1.18E-04,2,4.01E-01,0.00E+00,-1.60E-04,3,3.80E-01,0.00E+00,1.52E-04,4,4.26E-01,0.00E+00,1.70E-04,5,3.37E-01,0.00E+00,-1.35E-04,6,3.28E-01,0.00E+00,1.31E-04,Resultant,5.16E-01,0.00E+00,2.06E-04,20.54688,53.19531,1008.1,43,,,,,,
1,3276,01/22/2016 04:56:35 ,0,2,1,3.38E-01,0.00E+00,-1.35E-04,2,5.05E-01,0.00E+00,-2.02E-04,3,3.37E-01,0.00E+00,1.35E-04,4,4.12E-01,0.00E+00,1.65E-04,5,3.44E-01,0.00E+00,1.37E-04,6,3.22E-01,0.00E+00,1.29E-04,Resultant,5.36E-01,0.00E+00,2.14E-04,20.58984,53.26172,1008.1,43,,,,,,
1,3277,01/22/2016 04:58:35 ,0,2,1,3.73E-01,0.00E+00,1.49E-04,2,4.06E-01,0.00E+00,1.62E-04,3,3.31E-01,0.00E+00,1.32E-04,4,5.08E-01,0.00E+00,2.03E-04,5,3.67E-01,0.00E+00,-1.47E-04,6,4.12E-01,0.00E+00,-1.65E-04,Resultant,4.59E-01,0.00E+00,1.84E-04,20.58984,53.32422,1008,44,,,,,,
1,3278,01/22/2016 05:00:35 ,0,2,1,2.83E-01,0.00E+00,1.13E-04,2,4.18E-01,0.00E+00,-1.67E-04,3,3.29E-01,0.00E+00,1.32E-04,4,4.55E-01,0.00E+00,1.82E-04,5,3.62E-01,0.00E+00,-1.45E-04,6,3.21E-01,0.00E+00,1.28E-04,Resultant,5.07E-01,0.00E+00,2.03E-04,20.58984,53.41797,1008.1,43,,,,,,
1,3279,01/22/2016 05:04:35 ,0,2,1,2.86E-01,0.00E+00,1.14E-04,2,3.63E-01,0.00E+00,-1.45E-04,3,3.95E-01,0.00E+00,1.58E-04,4,4.35E-01,0.00E+00,1.74E-04,5,3.62E-01,0.00E+00,1.45E-04,6,3.20E-01,0.00E+00,-1.28E-04,Resultant,4.37E-01,0.00E+00,1.75E-04,20.58984,53.44922,1007.8,45,,,,,,
1,3280,01/22/2016 05:10:35 ,0,2,1,2.83E-01,0.00E+00,1.13E-04,2,3.55E-01,0.00E+00,-1.42E-04,3,3.78E-01,0.00E+00,1.51E-04,4,4.22E-01,0.00E+00,1.69E-04,5,4.15E-01,0.00E+00,1.66E-04,6,3.16E-01,0.00E+00,1.26E-04,Resultant,4.37E-01,0.00E+00,1.75E-04,20.58984,53.60547,1007.8,45,,,,,,
1,3281,01/22/2016 05:20:35 ,0,2,1,3.56E-01,0.00E+00,1.42E-04,2,3.60E-01,0.00E+00,-1.44E-04,3,3.81E-01,0.00E+00,1.53E-04,4,4.65E-01,0.00E+00,-1.86E-04,5,3.95E-01,0.00E+00,-1.58E-04,6,3.22E-01,0.00E+00,1.29E-04,Resultant,4.83E-01,0.00E+00,1.93E-04,20.62891,53.76563,1007.6,47,,,,,,
1,3282,01/22/2016 05:22:35 ,0,2,1,3.49E-01,0.00E+00,-1.40E-04,2,3.74E-01,0.00E+00,1.50E-04,3,3.34E-01,0.00E+00,1.34E-04,4,4.17E-01,0.00E+00,1.67E-04,5,3.66E-01,0.00E+00,1.46E-04,6,3.33E-01,0.00E+00,1.33E-04,Resultant,4.73E-01,0.00E+00,1.89E-04,20.62891,53.85938,1008,44,,,,,,
1,3283,01/22/2016 05:28:35 ,0,2,1,3.45E-01,0.00E+00,1.38E-04,2,3.35E-01,0.00E+00,-1.34E-04,3,4.48E-01,0.00E+00,1.79E-04,4,4.26E-01,0.00E+00,1.70E-04,5,3.51E-01,0.00E+00,1.41E-04,6,3.36E-01,0.00E+00,-1.34E-04,Resultant,5.03E-01,0.00E+00,2.01E-04,20.62891,54.10547,1007.9,45,,,,,,
1,3284,01/22/2016 05:34:35 ,0,2,1,3.31E-01,0.00E+00,1.32E-04,2,3.76E-01,0.00E+00,1.50E-04,3,3.22E-01,0.00E+00,1.29E-04,4,4.25E-01,0.00E+00,-1.70E-04,5,3.93E-01,0.00E+00,1.57E-04,6,3.76E-01,0.00E+00,1.50E-04,Resultant,4.53E-01,0.00E+00,1.81E-04,20.58984,54.07031,1007.9,45,,,,,,
1,3285,01/22/2016 05:36:35 ,0,2,1,2.81E-01,0.00E+00,1.12E-04,2,3.99E-01,0.00E+00,-1.60E-04,3,4.98E-01,0.00E+00,1.99E-04,4,4.43E-01,0.00E+00,1.77E-04,5,4.79E-01,0.00E+00,-1.92E-04,6,3.75E-01,0.00E+00,1.50E-04,Resultant,5.38E-01,0.00E+00,2.15E-04,20.62891,54.10547,1007.7,46,,,,,,
1,3286,01/22/2016 05:40:35 ,0,2,1,3.51E-01,0.00E+00,-1.40E-04,2,4.09E-01,0.00E+00,-1.63E-04,3,3.90E-01,0.00E+00,1.56E-04,4,4.34E-01,0.00E+00,1.74E-04,5,3.31E-01,0.00E+00,1.32E-04,6,3.44E-01,0.00E+00,1.37E-04,Resultant,5.09E-01,0.00E+00,2.04E-04,20.62891,54.13672,1007.8,45,,,,,,
1,3287,01/22/2016 05:42:35 ,0,2,1,3.07E-01,0.00E+00,-1.23E-04,2,5.34E-01,0.00E+00,-2.14E-04,3,3.93E-01,0.00E+00,1.57E-04,4,4.95E-01,0.00E+00,1.98E-04,5,3.58E-01,0.00E+00,1.43E-04,6,3.34E-01,0.00E+00,1.33E-04,Resultant,5.62E-01,0.00E+00,2.25E-04,20.62891,54.13672,1007.9,45,,,,,,
